property_id,street_name,city,state,latitude,longitude,postcode,price,bedroom_number,bathroom_number,price_per_unit,living_space,land_space,land_space_unit,property_type,agency_name
2065649182,Briannas Nook,Clarence,NY,42.993805,-78.65356,14031,575000,4,3,255,2249,6534,sqft,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc.
30260470,Dogwood Rd,Buffalo,NY,42.98087,-78.74304,14221,339900,3,3,136,2496,10454.4,sqft,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA
54462595,Strickler Rd,Clarence,NY,43.012913,-78.60615,14031,495000,4,3,189,2614,1.56,acres,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA
2112018543,Old Lyme Dr APT 4,Williamsville,NY,42.99318,-78.75597,14221,139900,2,2,123,1135,9.46,acres,CONDO,Listing by: Own NY Real Estate
2104524159,Boncrest,Clarence,NY,,,14031,859900,4,3,260,3300,0.94,acres,SINGLE_FAMILY,"Listing by: Superlative Real Estate, Inc."
30249308,Old Farm Cir,Buffalo,NY,43.00467,-78.746315,14221,474900,4,3,240,1976,9125.82,sqft,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA
30312025,Goodrich Rd,Clarence,NY,42.983437,-78.63569,14031,1150000,4,5,226,5077,3,acres,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA
30260781,Mac Arthur Dr,Buffalo,NY,42.98343,-78.73,14221,319500,3,3,177,1796,8751.204,sqft,SINGLE_FAMILY,Listing by: Great Lakes Real Estate Inc.
2065693128,Turnstone Dr,Clarence,NY,42.980667,-78.633224,14031,185000,,0,,,0.5,acres,LOT,Listing by: Hunt Real Estate ERA
30266593,N Autumn St,Buffalo,NY,42.953117,-78.75288,14221,239900,3,2,149,1600,0.2678,acres,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc
30312692,S Park Ave,Clarence,NY,42.979034,-78.58988,14031,279000,3,2,144,1937,1.7,acres,SINGLE_FAMILY,Listing by: RE/MAX Hometown Choice
30313637,Sunset Dr,Buffalo,NY,42.958633,-78.675804,14221,299900,3,2,154,1946,0.3788,acres,SINGLE_FAMILY,"Listing by: Superlative Real Estate, Inc."
30312726,Boyd Dr,Clarence,NY,42.97704,-78.58367,14031,325000,3,2,155,2088,0.46,acres,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA
30252788,Hopkins Rd APT L,Buffalo,NY,43.004642,-78.74071,14221,189900,2,2,148,1278,10.36,acres,CONDO,Listing by: Chubb-Aubrey Leonard Real Estate
2064332098,W Hill Rd,Kennedy,NY,42.215878,-79.14168,14747,145000,3,2,98,1470,4.6,acres,SINGLE_FAMILY,Listing by: ERA Team VP Real Estate
2082668901,County Rd,Clarence,NY,,,14031,129000,,0,,,5.44,acres,LOT,Listing by: Howard Hanna WNY Inc.
30257665,Frankhauser Rd,Buffalo,NY,42.9836,-78.781105,14221,674900,4,5,134,5000,1.7,acres,SINGLE_FAMILY,Listing by: Chubb-Aubrey Leonard Real Estate
2065431841,5 Route 394,Kennedy,NY,42.13435,-79.127235,14747,99900,,0,,,6,acres,LOT,Listing by: ERA Team VP Real Estate
54462801,Cobblestone Dr,Clarence,NY,42.980244,-78.63333,14031,714900,4,3,243,2937,0.65,acres,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA
30261888,Ayer Rd,Amherst,NY,42.978287,-78.72114,14221,234900,3,2,191,1229,0.54,acres,SINGLE_FAMILY,Listing by: CENTURY 21 Ganey
29919740,Cemetery St,Kennedy,NY,42.154858,-79.10031,14747,129900,3,2,90,1428,0.42,acres,SINGLE_FAMILY,Listing by: Premier Listings Real Estate LLC
133719926,Main St,Clarence,NY,42.980515,-78.587585,14031,234900,4,2,91,2579,3484.8,sqft,MULTI_FAMILY,Listing by: Howard Hanna WNY Inc
30261667,Sheridan Dr,Buffalo,NY,42.978146,-78.745,14221,264900,2,3,192,1376,0.59,acres,TOWNHOUSE,Listing by: MJ Peterson Real Estate
119161571,Route 394,Kennedy,NY,42.170734,-79.0771,14747,399900,4,2,172,2313,113.1,acres,SINGLE_FAMILY,Listing by: ERA Team VP Real Estate
30312710,Bodine Rd,Clarence,NY,42.98024,-78.58657,14031,195000,2,2,114,1700,10140.768,sqft,SINGLE_FAMILY,Listing by: CENTURY 21 Winklhofer
30234877,Columbia Dr,Buffalo,NY,42.9584,-78.73492,14221,309900,4,2,225,1377,8001.972,sqft,SINGLE_FAMILY,Listing by: Keller WilliamsRealtyLancaster
2067241180,W 2nd St,Kennedy,NY,42.15831,-79.10351,14747,60000,4,4,42,1400,7100,sqft,MULTI_FAMILY,Listing by: Real Estate Advantage
133719822,Glenview Dr,Clarence,NY,42.990917,-78.62405,14031,929900,4,4,258,3600,0.32,acres,SINGLE_FAMILY,Listing by: Natale Building Corp
30252813,Hopkins Rd APT A,Amherst,NY,43.004642,-78.74071,14221,179900,2,2,140,1278,10.36,acres,CONDO,Listing by: Hunt Real Estate ERA
29919603,Page Rd,Kennedy,NY,42.10501,-79.07045,14747,95000,3,2,65,1456,3.4,acres,MANUFACTURED,Listing by: Howard Hanna Holt - Lakewood
307154417,Briannas Nook,Clarence,NY,42.992153,-78.65266,14031,619900,4,3,230,2687,6534,sqft,SINGLE_FAMILY,Listing by: eXp Realty
30244436,Pinelake Dr,Buffalo,NY,43.022736,-78.73248,14221,549900,4,3,188,2920,,,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA
133719858,Alderbrook Ln,Clarence,NY,42.992073,-78.62214,14031,719900,4,3,270,2658,6534,sqft,SINGLE_FAMILY,Listing by: Dominic Piestrak Real Estate
30257448,Millbrook Dr,Williamsville,NY,42.982716,-78.78614,14221,249900,3,2,173,1441,8860.104,sqft,SINGLE_FAMILY,Listing by: Keller Williams Realty WNY
30309382,Pine Loch Ln,Buffalo,NY,42.99841,-78.68188,14221,629999,4,3,222,2835,0.4,acres,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc.
2075812562,Foxpoint Dr W,Buffalo,NY,,,14221,449000,4,3,200,2236,0.3098,acres,SINGLE_FAMILY,Listing by: 716 Realty Group WNY LLC
2068730224,California Dr,Buffalo,NY,42.95883,-78.74991,14221,534900,2,4,241,2213,,,TOWNHOUSE,Listing by: Natale Building Corp
2068730223,California Dr,Buffalo,NY,42.95883,-78.74991,14221,532900,3,2,240,2213,,,TOWNHOUSE,Listing by: Natale Building Corp
30250543,Klein Rd,Buffalo,NY,42.999607,-78.70902,14221,249900,4,1,207,1206,0.61,acres,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA
98067294,3rd Ave,Buffalo,NY,42.980858,-78.700386,14221,174900,2,2,177,986,0.89,acres,TOWNHOUSE,Listing by: Howard Hanna WNY Inc
2068730225,California Dr,Buffalo,NY,42.95883,-78.74991,14221,532900,3,3,240,2220,,,TOWNHOUSE,Listing by: Natale Building Corp
30310915,Brentwood Dr,Williamsville,NY,42.9762,-78.68569,14221,399900,4,2,181,2207,0.4015,acres,SINGLE_FAMILY,Listing by: RE/MAX Precision
30262131,Thamesford Ln,Buffalo,NY,42.97698,-78.70436,14221,499900,3,4,204,2446,6791.004,sqft,SINGLE_FAMILY,Listing by: CENTURY 21 Winklhofer
30248783,Brookdale Dr,Buffalo,NY,42.987183,-78.759575,14221,354900,4,2,177,2000,9269.568,sqft,SINGLE_FAMILY,Listing by: Buffalo Home Sellers LLC
30252884,Cobblestone Ln,Buffalo,NY,43.002434,-78.741066,14221,350000,2,2,232,1504,,,TOWNHOUSE,Listing by: RE/MAX North
2109577931,Maple Rd APT 8,Amherst,NY,42.991215,-78.73443,14221,169900,2,2,146,1160,13,acres,CONDO,Listing by: Keller Williams Realty WNY
30268022,Harding Rd,Williamsville,NY,42.95726,-78.69977,14221,204900,3,2,140,1460,0.4089,acres,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc
30257322,Sheridan Dr,Buffalo,NY,42.9783,-78.750275,14221,419900,3,3,121,3450,0.3037,acres,SINGLE_FAMILY,"Listing by: Danahy Real Estate, LLC"
2083019221,Stoneledge Ct,Williamsville,NY,42.97883,-78.70674,14221,249900,2,2,218,1146,3.49,acres,TOWNHOUSE,Listing by: 716SOLD REAL ESTATE
98048482,Salt Rd,Clarence,NY,43.0001,-78.588486,14031,349900,,0,,,2.9,acres,LOT,Listing by: MJ Peterson Real Estate
30953646,Southridge Dr,Rochester,NY,43.199337,-77.7244,14626,209900,3,2,132,1586,0.36,acres,SINGLE_FAMILY,Listing by: RE/MAX Plus
30310449,Salt Rd,Clarence,NY,43.000683,-78.58794,14031,349900,2,1,441,792,0.5051,acres,SINGLE_FAMILY,Listing by: MJ Peterson Real Estate
70905556,Wendy Ln,Rochester,NY,43.22091,-77.73801,14626,185000,3,2,150,1233,7405.2,sqft,SINGLE_FAMILY,"Listing by: eXp Realty, LLC"
2075403933,Na Stage Rd,Clarence,NY,,,14031,135000,,0,,,2.23,acres,LOT,Listing by: Schultz Realty
30953127,Melwood Dr,Rochester,NY,43.194496,-77.722176,14626,339000,3,3,143,2357,0.26,acres,SINGLE_FAMILY,Listing by: Blue Arrow Real Estate
30954190,Stone Fence Rd,Rochester,NY,43.202087,-77.70754,14626,199900,4,2,117,1696,0.2755,acres,SINGLE_FAMILY,Listing by: WCI Realty
30947001,Running Brook Ln,Rochester,NY,43.22251,-77.692894,14626,199900,2,1,142,1402,5048.604,sqft,TOWNHOUSE,Listing by: Berkshire Hathaway HS Discover
124239751,Lianne Dr,Rochester,NY,43.22058,-77.73824,14626,224900,3,3,119,1876,7405.2,sqft,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
30949575,Wood Rd,Rochester,NY,43.20531,-77.711914,14626,100000,4,2,74,1344,10497.96,sqft,SINGLE_FAMILY,Listing by: Rise Real Estate Services LLC
30261394,Teakwood Ter,Buffalo,NY,42.98081,-78.70445,14221,339900,3,3,177,1917,8772.984,sqft,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc.
30938602,Cedar Ml #PVT,Rochester,NY,43.234184,-77.71064,14626,429900,4,3,158,2710,0.56,acres,SINGLE_FAMILY,Listing by: Howard Hanna
30309419,Hidden Pines Ct,Buffalo,NY,42.99975,-78.689,14221,639900,4,3,172,3702,0.7,acres,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc.
30947634,N Autumn Dr,Rochester,NY,43.217594,-77.70597,14626,149900,4,2,115,1296,9801,sqft,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA/Columbus
54462084,3rd Ave,Buffalo,NY,42.98133,-78.698265,14221,184900,2,2,169,1090,1.45,acres,TOWNHOUSE,Listing by: Keller Williams Realty WNY
30948900,Duxbury Rd,Rochester,NY,43.21217,-77.69034,14626,135777,3,1,117,1152,7840.8,sqft,SINGLE_FAMILY,Listing by: Revolution Real Estate
30247750,Das Ct,Williamsville,NY,42.992863,-78.782,14221,225000,2,2,205,1093,1751.112,sqft,TOWNHOUSE,Listing by: Keller Williams Realty WNY
30947428,Sharon Dr,Rochester,NY,43.21865,-77.67966,14626,149900,4,2,99,1512,9801,sqft,SINGLE_FAMILY,Listing by: RE/MAX Realty Group
30250753,Mahogany Dr,Buffalo,NY,42.997036,-78.74331,14221,279900,4,3,116,2403,0.3109,acres,SINGLE_FAMILY,Listing by: Stovroff & Taylor Realtors
2064237969,Manitou Rd,Rochester,NY,43.22029,-77.75078,14626,159900,,0,,,7.3,acres,LOT,Listing by: Howard Hanna
2101469675,Hamlin Sq APT 1,Amherst,NY,42.992165,-78.73773,14221,199777,3,2,129,1538,10.9,acres,CONDO,Listing by: Howard Hanna WNY Inc.
30953065,Larkwood Dr,Rochester,NY,43.196587,-77.723694,14626,299900,3,3,162,1848,0.3488,acres,SINGLE_FAMILY,Listing by: Listwithfreedom.com
30250267,Laurie Lea,Buffalo,NY,42.998833,-78.73585,14221,324900,4,3,152,2137,9147.6,sqft,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA
30946734,Bright Autumn Ln,Rochester,NY,43.222878,-77.71068,14626,135000,3,1,119,1128,0.2766,acres,SINGLE_FAMILY,Listing by: Howard Hanna
2113203398,Old Lyme Dr APT 4,Amherst,NY,42.993423,-78.75537,14221,117900,2,1,109,1078,9.46,acres,CONDO,Listing by: Hunt Real Estate ERA
103728896,Vintage Ln,Rochester,NY,43.231434,-77.68701,14626,159900,,0,,,8.18,acres,LOT,Listing by: Keller Williams Realty Greater Rochester
30249020,Surrey Run,Buffalo,NY,42.98523,-78.7504,14221,479900,3,3,206,2327,0.3256,acres,SINGLE_FAMILY,Listing by: MJ Peterson Real Estate
103730426,Wyndshire Ln,Rochester,NY,43.21769,-77.71034,14626,369900,3,2,25,14700,0.34,acres,SINGLE_FAMILY,Listing by: Howard Hanna
32939826,Route 362,Bliss,NY,42.579994,-78.253426,14024,149000,4,2,80,1852,9239.076,sqft,SINGLE_FAMILY,Listing by: CENTURY 21 Gold Standard
30260028,Scamridge Curv,Williamsville,NY,42.967903,-78.76446,14221,339900,3,2,201,1691,10402.128,sqft,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc.
2064259148,Mill Rd,Rochester,NY,43.2316,-77.72866,14626,469900,3,3,261,1796,1.16,acres,SINGLE_FAMILY,Listing by: WCI Realty
2080157768,Route 362,Bliss,NY,42.616737,-78.26001,14024,79900,,0,,,19.78,acres,LOT,Listing by: Howard Hanna WNY Inc.
98052474,Harbridge Mnr,Buffalo,NY,42.972557,-78.71804,14221,1497000,3,4,317,4715,0.3079,acres,TOWNHOUSE,Listing by: Hunt Real Estate ERA
2064260678,Mill Rd,Rochester,NY,43.231617,-77.729675,14626,499900,3,3,221,2257,1.3229,acres,SINGLE_FAMILY,Listing by: WCI Realty
216036525,Telegraph Rd,Bliss,NY,42.553726,-78.19654,14024,270000,3,2,160,1682,7.2,acres,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc.
30261142,Sprucewood Ter,Buffalo,NY,42.984943,-78.7078,14221,309900,3,3,146,2115,8158.788,sqft,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc.
30936565,Mill Rd,Rochester,NY,43.23171,-77.717026,14626,159900,4,2,91,1752,0.2851,acres,SINGLE_FAMILY,Listing by: Northern Star Realty
32939821,Railroad Ave,Bliss,NY,42.57978,-78.25817,14024,49900,3,2,25,1996,1.03,acres,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc.
30247407,Carriage Hl E,Buffalo,NY,43.000233,-78.75503,14221,369900,4,3,147,2502,0.2729,acres,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA
30936483,Mill Rd,Rochester,NY,43.231354,-77.74719,14626,194900,2,2,155,1252,2.02,acres,SINGLE_FAMILY,Listing by: Empire Realty Group
63570175,Wing St,Bliss,NY,42.532093,-78.20593,14024,849900,,0,273,3107,21.6,acres,LOT,Listing by: Hunt Real Estate ERA
30313627,Harris Hill Rd,Williamsville,NY,42.957314,-78.67783,14221,239900,3,2,179,1334,0.5797,acres,SINGLE_FAMILY,"Listing by: Danahy Real Estate, LLC"
30947418,Saint Johns Dr,Rochester,NY,43.21903,-77.67886,14626,144900,3,1,115,1258,9801,sqft,SINGLE_FAMILY,Listing by: WCI Realty
216036938,Albro Rd,Bliss,NY,42.5621,-78.17005,14024,749000,,0,64,11540,127.3,acres,LOT,Listing by: Keller WilliamsRealtyLancaster
30935878,N Greece Rd,Rochester,NY,43.23644,-77.73395,14626,224900,4,2,84,2674,0.4454,acres,SINGLE_FAMILY,Listing by: WCI Realty
30313201,Harris Hill Rd,Buffalo,NY,42.961517,-78.67684,14221,410000,3,3,184,2223,0.3152,acres,SINGLE_FAMILY,Listing by: Chubb-Aubrey Leonard Real Estate
30954191,Stone Fence Rd,Rochester,NY,43.202087,-77.70785,14626,179900,3,3,91,1968,0.2755,acres,SINGLE_FAMILY,Listing by: RE/MAX Realty Group
2065659351,N Forest Rd,Buffalo,NY,42.974354,-78.76173,14221,719900,4,3,198,3634,0.35,acres,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA
30948086,Alfonso Dr,Rochester,NY,43.217743,-77.689644,14626,199900,4,3,104,1912,8655.372,sqft,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
2083128890,S Cayuga Rd APT C,Amherst,NY,42.953537,-78.74505,14221,189900,2,2,161,1175,1.3,acres,CONDO,Listing by: Hunt Real Estate ERA
30946683,Ballad Ave,Rochester,NY,43.22306,-77.70215,14626,204777,4,2,114,1794,9430.74,sqft,SINGLE_FAMILY,Listing by: Revolution Real Estate
30250341,Klein Rd,Buffalo,NY,43.0005,-78.71963,14221,750000,4,6,194,3855,1.02,acres,SINGLE_FAMILY,Listing by: Gurney Becker & Bourne
30946311,Berkshire Dr,Rochester,NY,43.20283,-77.7249,14626,194900,4,2,97,2008,0.36,acres,SINGLE_FAMILY,Listing by: WCI Realty
98087318,Harbridge Mnr,Buffalo,NY,42.97165,-78.71765,14221,600000,3,3,272,2198,10776.744,sqft,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc
30946278,Elmgrove Rd,Rochester,NY,43.20255,-77.73158,14626,144900,3,2,106,1364,9147.6,sqft,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
30262199,Hidden Ridge Cmn,Buffalo,NY,42.97242,-78.73344,14221,455000,3,3,198,2293,4190.472,sqft,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc
30946818,Harmony Dr,Rochester,NY,43.22094,-77.69882,14626,149900,3,2,94,1584,0.3024,acres,SINGLE_FAMILY,Listing by: Romeo Realty Group Inc.
2065600381,Old Lyme Dr APT 2,Buffalo,NY,42.99318,-78.75597,14221,139900,2,2,123,1135,9.46,acres,CONDO,Listing by: Stovroff & Taylor Realtors
30936791,Berchman Dr,Rochester,NY,43.22665,-77.71477,14626,249900,3,2,145,1717,0.36,acres,SINGLE_FAMILY,Listing by: RE/MAX Realty Group
60059351,Tennyson Ter,Buffalo,NY,42.974262,-78.70005,14221,159000,2,1,265,600,10079.784,sqft,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc
30936800,Lucinda Ln,Rochester,NY,43.225155,-77.71423,14626,299900,4,3,118,2528,0.3264,acres,SINGLE_FAMILY,Listing by: Howard Hanna
30261875,Ayer Rd,Buffalo,NY,42.98061,-78.72136,14221,289900,5,3,122,2362,1,acres,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA
30954089,Straub Rd,Rochester,NY,43.19819,-77.70923,14626,269900,4,3,144,1866,0.41,acres,SINGLE_FAMILY,Listing by: Platinum Prop & Asset Mgmt
30250033,Bramble Ct,Buffalo,NY,43.002865,-78.727135,14221,464900,4,3,168,2756,0.2842,acres,SINGLE_FAMILY,Listing by: J Lawrence Realty
30948404,Fielding Rd,Rochester,NY,43.215366,-77.679184,14626,170000,3,1,121,1404,7191.756,sqft,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA/Columbus
98071832,Maple Rd,Buffalo,NY,42.990852,-78.76522,14221,55000,,0,,,0.54,acres,LOT,Listing by: New York State Realty LLC
30936761,Joellen Dr,Rochester,NY,43.224888,-77.71145,14626,259900,4,4,125,2070,0.3249,acres,SINGLE_FAMILY,Listing by: Howard Hanna
54462054,Summer Hill Ct,Buffalo,NY,42.97253,-78.70164,14221,775000,2,3,334,2315,0.3548,acres,SINGLE_FAMILY,Listing by: CENTURY 21 Winklhofer
30948906,Alden Rd,Rochester,NY,43.212147,-77.689156,14626,129900,3,1,117,1104,5201.064,sqft,SINGLE_FAMILY,Listing by: Sharon Quataert Realty
54462069,Summer Hill Ln,Buffalo,NY,42.97351,-78.70257,14221,639900,3,3,288,2220,9147.6,sqft,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA
30949800,Towngate Rd,Rochester,NY,43.203484,-77.699234,14626,174900,3,2,124,1410,0.2927,acres,SINGLE_FAMILY,Listing by: Howard Hanna
2065649787,Klein Rd,Buffalo,NY,42.99985,-78.70517,14221,109900,,0,,,0.694,acres,LOT,Listing by: Chubb-Aubrey Leonard Real Estate
30949784,Brush Hollow Rd,Rochester,NY,43.204018,-77.70027,14626,180000,3,2,101,1772,0.8482,acres,SINGLE_FAMILY,Listing by: Howard Hanna
30251458,Briarhurst Rd,Buffalo,NY,42.990414,-78.74545,14221,299900,4,2,165,1814,0.3659,acres,SINGLE_FAMILY,Listing by: Keller WilliamsRealtyLancaster
30953102,Melwood Dr,Rochester,NY,43.196636,-77.73162,14626,180995,3,3,90,1989,0.634,acres,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
30234995,Cadman Dr,Buffalo,NY,42.954426,-78.73353,14221,239900,3,1,163,1465,7823.376,sqft,SINGLE_FAMILY,Listing by: Envision Real Estate
30936968,Woodmill Dr,Rochester,NY,43.22762,-77.713036,14626,224900,4,3,97,2302,0.2927,acres,SINGLE_FAMILY,Listing by: Keller Williams Realty Gateway
30248195,Cindy Dr,Williamsville,NY,42.986404,-78.78355,14221,249900,4,2,136,1837,7749.324,sqft,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc.
237475582,Ballad Ave,Rochester,NY,43.218422,-77.700836,14626,180000,3,3,90,1990,0.2834,acres,SINGLE_FAMILY,Listing by: Keller Williams Realty Greater Rochester
30242769,Countryside Ln,Buffalo,NY,43.009384,-78.747116,14221,289900,3,3,144,2006,9583.2,sqft,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA
2065659628,Youngs Rd,Buffalo,NY,,,14221,159900,2,2,150,1062,5.157,acres,CONDO,Listing by: Hunt Real Estate ERA
2083077632,Wellington Ct,Amherst,NY,42.95555,-78.74623,14221,269900,3,2,187,1440,4.86,acres,TOWNHOUSE,Listing by: Howard Hanna WNY Inc
30259430,Park Club Ln,Williamsville,NY,42.9713,-78.76776,14221,239000,3,2,144,1655,0.2571,acres,SINGLE_FAMILY,Listing by: Castricone Real Estate and Dev
30251253,Youngs Rd APT A,Williamsville,NY,42.99517,-78.72142,14221,189000,2,2,153,1234,12.3,acres,CONDO,Listing by: Hunt Real Estate ERA
307154288,Northill Dr UNIT C,Amherst,NY,42.973587,-78.71335,14221,374900,2,3,288,1300,6.19,acres,TOWNHOUSE,Listing by: Howard Hanna WNY Inc.
30247011,Robinhill Dr,Buffalo,NY,43.00326,-78.75811,14221,358900,3,2,189,1893,8067.312,sqft,SINGLE_FAMILY,Listing by: eXp Realty
30260757,Belvoir Rd,Buffalo,NY,42.98389,-78.73128,14221,324900,4,3,157,2058,8877.528,sqft,SINGLE_FAMILY,Listing by: MJ Peterson Real Estate
30250120,Eastwick Dr,Buffalo,NY,43.000656,-78.73213,14221,339900,4,3,131,2585,9583.2,sqft,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA
32935122,Park St,Arcade,NY,42.521652,-78.424385,14009,289900,3,3,170,1703,0.6099,acres,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc.
55541781,Sullivan Rd,Arcade,NY,42.568844,-78.32514,14009,380000,3,2,214,1768,28.39,acres,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc.
32934916,Parkview Ct,Arcade,NY,42.533634,-78.41452,14009,149900,2,2,104,1431,0.4163,acres,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc.
32934632,North St,Arcade,NY,42.538715,-78.414215,14009,85000,3,3,55,1522,0.5,acres,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc.
32941588,Java Lake Rd,Arcade,NY,42.632744,-78.348724,14009,195000,4,2,91,2128,0.48,acres,SINGLE_FAMILY,Listing by: Coldwell Banker Choice Prop
2064731817,Carter Ln,Arcade,NY,,,14009,129900,2,2,100,1293,,,MANUFACTURED,Listing by: Realty One Briardale
32934990,Deacon Dr,Arcade,NY,42.527256,-78.41855,14009,199900,4,2,130,1526,0.3471,acres,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA
32935530,Route 39 W,Arcade,NY,42.530727,-78.46127,14009,209000,3,2,113,1840,0.39,acres,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc.
32934727,Park St,Arcade,NY,42.53144,-78.423874,14009,124900,3,2,81,1527,0.5105,acres,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc.
2065461832,Park St,Arcade,NY,42.53029,-78.42428,14009,154900,6,3,51,2994,0.6668,acres,MULTI_FAMILY,Listing by: ERA Team VP Real Estate-Arcade
2081641184,North St,Arcade,NY,,,14009,44900,,0,,,3,acres,LOT,Listing by: CENTURY 21 Gold Standard
2081641132,North St,Arcade,NY,42.537476,-78.43505,14009,29900,,0,,,1.5,acres,LOT,Listing by: CENTURY 21 Gold Standard
30245821,Cimarand Dr,Buffalo,NY,43.018585,-78.73906,14221,379000,2,2,209,1812,13.8,acres,CONDO,Listing by: Listwithfreedom.com
2065576321,North St,Arcade,NY,42.537476,-78.43516,14009,49900,,0,,,3.5,acres,LOT,Listing by: CENTURY 21 Gold Standard
30246861,Countryside Ln,Buffalo,NY,43.007687,-78.7625,14221,359900,4,3,160,2238,0.2684,acres,SINGLE_FAMILY,Listing by: Buffalo Home Sellers LLC
2065600188,West St,Arcade,NY,42.536655,-78.43195,14009,79900,4,2,33,2366,0.3746,acres,MULTI_FAMILY,Listing by: Howard Hanna WNY Inc.
30250789,Clearfield Dr,Buffalo,NY,42.99401,-78.74393,14221,300000,4,2,164,1827,9609.336,sqft,SINGLE_FAMILY,Listing by: Keller WilliamsRealtyLancaster
2065613871,North St,Arcade,NY,42.53748,-78.43521,14009,84900,,0,,,13,acres,LOT,Listing by: CENTURY 21 Gold Standard
30233476,N Long St,Buffalo,NY,42.966045,-78.75503,14221,200000,3,2,189,1053,10436.976,sqft,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA
119250418,North St,Arcade,NY,42.53851,-78.43369,14009,49900,,0,,,4,acres,LOT,Listing by: CENTURY 21 Gold Standard
30249115,Brookdale Dr,Buffalo,NY,42.987743,-78.75772,14221,299900,4,3,146,2051,9269.568,sqft,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA
32941718,Route 98,Arcade,NY,42.606926,-78.38739,14009,164900,3,3,103,1590,2.46,acres,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc.
30233864,Arend Ave,Buffalo,NY,42.969097,-78.74167,14221,259900,5,3,141,1834,8276.4,sqft,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA
2064251949,Route 78,Arcade,NY,42.672443,-78.43573,14009,169900,4,2,86,1956,1.58,acres,SINGLE_FAMILY,Listing by: WNY Metro Roberts Realty
70902813,Moss Brook Rd,Friendship,NY,42.1887,-78.10495,14739,79900,3,2,54,1456,4,acres,MANUFACTURED,Listing by: Howard Hanna Professionals
2137845397,Grandview Dr,Arcade,NY,42.52645,-78.45944,14009,41900,4,2,34,1216,5662.8,sqft,MANUFACTURED,Listing by: WNY Metro Roberts Realty
30250788,Clearfield Dr,Buffalo,NY,42.993843,-78.74393,14221,364900,4,3,178,2039,9609.336,sqft,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc.
2064182436,County Road 17,Friendship,NY,42.241287,-78.1392,14739,99000,,0,,,51.3,acres,LOT,Listing by: RE/MAX Hometown Choice
30251369,Crown Royal Dr,Buffalo,NY,42.993668,-78.715706,14221,379900,3,3,200,1899,10149.48,sqft,SINGLE_FAMILY,Listing by: Howard Hanna WNY Inc
2099840253,Michigan Rd LOT 45,Arcade,NY,42.605106,-78.45893,14009,26900,3,1,27,980,435.6,sqft,MANUFACTURED,Listing by: Triton Realtors
246889448,Coyle Hill Rd,Friendship,NY,42.271908,-78.12209,14739,99900,2,0,,,53,acres,LOT,Listing by: Howard Hanna WNY Inc.
30262329,Hampton Hill Dr,Buffalo,NY,42.97391,-78.71198,14221,449900,2,3,221,2030,12.65,acres,SINGLE_FAMILY,Listing by: Hunt Real Estate ERA
